tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán  Nhà riêng tạiPhường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội","7,90 tỷ","Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",39 m²,,,5,Sổ đỏ / Sổ hồng,11/01/202620:58
"Bán  Nhà riêng tạithái hà, đống đa, hà nội, Phường Quang Trung, Quận Đống Đa, Hà Nội","31,50 tỷ","thái hà, đống đa, hà nội, Phường Quang Trung, Quận Đống Đa, Hà Nội",55 m²,6,5,9,Sổ đỏ / Sổ hồng,12/01/202611:50
"Bán  Nhà riêng tạiPhường Nghĩa Tân, Quận Cầu Giấy, Hà Nội","21,99 tỷ","Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",60 m²,,,4,Sổ đỏ / Sổ hồng,11/01/202621:15
"Bán  Nhà riêng tạiĐường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội","7,90 tỷ","Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",35 m²,3,4,,Sổ đỏ / Sổ hồng,12/01/202613:05
"Bán  Nhà riêng tạiPhường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","9,72 tỷ","Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",45 m²,,,5,Sổ đỏ / Sổ hồng,12/01/202620:30
"Bán  Nhà riêng tạiMai dich, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","16,50 tỷ","Mai dich, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",50 m²,5,,6,Sổ đỏ / Sổ hồng,12/01/202614:14
"Bán  Nhà riêng tạiMai dich, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","16,50 tỷ","Mai dich, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",50 m²,5,,6,Sổ đỏ / Sổ hồng,12/01/202614:14
"Bán  Nhà riêng tạingô quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội","10,30 tỷ","ngô quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội",32 m²,3,4,5,Sổ đỏ / Sổ hồng,11/01/202614:54
"Bán  Nhà riêng tạiphố lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","8,50 tỷ","phố lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",31 m²,3,4,5,Sổ đỏ / Sổ hồng,12/01/202614:31
"Bán  Nhà riêng tạiTô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội","9,50 tỷ","Tô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",36 m²,4,3,4,Sổ đỏ / Sổ hồng,10/01/202608:52
"Bán  Nhà riêng tạitô hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội","11,25 tỷ","tô hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",40 m²,6,4,5,Sổ đỏ / Sổ hồng,11/01/202614:12
"Bán  Nhà riêng tạiHào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","9,40 tỷ","Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",36 m²,3,4,6,Sổ đỏ / Sổ hồng,11/01/202600:51
"Bán  Nhà riêng tạiĐường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội","46,50 tỷ","Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",150 m²,5,6,7,Sổ đỏ / Sổ hồng,11/01/202613:16
"Bán  Nhà riêng tạiTrần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội","7,35 tỷ","Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",35 m²,3,4,4,Sổ đỏ / Sổ hồng,10/01/202617:45
"Bán  Nhà riêng tạiPhường Khương Đình, Quận Thanh Xuân, Hà Nội","12,50 tỷ","Phường Khương Đình, Quận Thanh Xuân, Hà Nội",37 m²,,,7,,10/01/202616:20
"Bán  Nhà riêng tạiTôn thất tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội","13,70 tỷ","Tôn thất tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",35 m²,3,,6,Sổ đỏ / Sổ hồng,10/01/202622:54
"Bán  Nhà riêng tạiNguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội","14,90 tỷ","Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",63 m²,4,3,6,Sổ đỏ / Sổ hồng,10/01/202600:23
"Bán  Nhà riêng tạiĐường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội","46,50 tỷ","Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",150 m²,5,6,7,Sổ đỏ / Sổ hồng,11/01/202611:14
"Bán  Nhà riêng tạiCổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội","9,53 tỷ","Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",38 m²,4,5,6,Sổ đỏ / Sổ hồng,09/01/202619:51
"Bán  Nhà riêng tạiNguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","9,60 tỷ","Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",30 m²,3,4,5,Sổ đỏ / Sổ hồng,09/01/202617:12
"Bán  Nhà riêng tạiTrung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội","10,40 tỷ","Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",38 m²,3,4,4,Sổ đỏ / Sổ hồng,10/01/202600:20
"Bán  Nhà riêng tạibà triệu, Phường Quang Trung, Quận Hà Đông, Hà Nội","12,50 tỷ","bà triệu, Phường Quang Trung, Quận Hà Đông, Hà Nội",32 m²,3,4,5,Sổ đỏ / Sổ hồng,10/01/202615:23
"Bán  Nhà riêng tạiĐường Ngô Gia Tự, Phường Việt Hưng, Quận Long Biên, Hà Nội",15 tỷ,"Đường Ngô Gia Tự, Phường Việt Hưng, Quận Long Biên, Hà Nội",50 m²,4,5,7,Sổ đỏ / Sổ hồng,09/01/202618:01
"Bán Nhà biệt thự, liền kề theo dự ánTIG Đại Mỗ - Green Garden House tại TIG Đại Mỗ - Green Garden House, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội","17,90 tỷ","TIG Đại Mỗ - Green Garden House, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội","88,5 m²",,,4,Sổ đỏ / Sổ hồng,09/01/202610:07
"Bán  Nhà riêng tạiNguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội","12,50 tỷ","Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",43 m²,3,4,6,Sổ đỏ / Sổ hồng,08/01/202621:06
"Bán  Nhà riêng tạiXã Vân Côn, Huyện Hoài Đức, Hà Nội","4,50 tỷ","Xã Vân Côn, Huyện Hoài Đức, Hà Nội",43 m²,4,4,5,Sổ đỏ / Sổ hồng,09/01/202600:00
"Bán  Nhà mặt phố tạiPhố Nguyễn Mậu Tài, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","20,30 tỷ","Phố Nguyễn Mậu Tài, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",80 m²,5,5,7,Sổ đỏ / Sổ hồng,08/01/202615:51
"Bán  Nhà mặt phố tạiphố Thành Trung, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","38,50 tỷ","phố Thành Trung, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",90 m²,5,5,5,Sổ đỏ / Sổ hồng,09/01/202600:00
"Bán  Nhà riêng tạiPhường Định Công, Quận Hoàng Mai, Hà Nội","6,50 tỷ","Phường Định Công, Quận Hoàng Mai, Hà Nội",36 m²,,,5,Sổ đỏ / Sổ hồng,08/01/202619:32
"Bán  Nhà riêng tạiThụy khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội","5,20 tỷ","Thụy khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội",20 m²,2,,5,Sổ đỏ / Sổ hồng,09/01/202610:26
"Bán  Nhà riêng tạiTư Đình, Phường Long Biên, Quận Long Biên, Hà Nội","16,30 tỷ","Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội",52 m²,4,4,7,Sổ đỏ / Sổ hồng,09/01/202615:17
"Bán  Nhà riêng tạiXã Vân Côn, Huyện Hoài Đức, Hà Nội","3,90 tỷ","Xã Vân Côn, Huyện Hoài Đức, Hà Nội",40 m²,4,3,4,Sổ đỏ / Sổ hồng,09/01/202600:00
"Bán  Nhà riêng tạiNguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội","16,30 tỷ","Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",52 m²,5,5,7,Sổ đỏ / Sổ hồng,09/01/202615:17
"Bán  Nhà riêng tạiNguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","9,75 tỷ","Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",35 m²,3,4,5,Sổ đỏ / Sổ hồng,08/01/202616:52
"Bán  Nhà riêng tạiĐịnh Công, Phường Định Công, Quận Hoàng Mai, Hà Nội","7,30 tỷ","Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",35 m²,,,6,Sổ đỏ / Sổ hồng,08/01/202619:10
"Bán  Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","8,50 tỷ","đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",32 m²,3,4,5,Sổ đỏ / Sổ hồng,09/01/202613:59
"Bán  Nhà riêng tạiĐa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","7,60 tỷ","Đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",38 m²,4,3,5,,09/01/202612:57
"Bán  Nhà riêng tạiTứ liên, Phường Tứ Liên, Quận Tây Hồ, Hà Nội","16,85 tỷ","Tứ liên, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",52 m²,5,,7,Sổ đỏ / Sổ hồng,07/01/202615:20
"Bán  Nhà riêng tạiPhan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội","7,70 tỷ","Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",30 m²,3,4,5,Sổ đỏ / Sổ hồng,08/01/202614:03
"Bán  Nhà riêng tạiNgô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội","8,80 tỷ","Ngô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội",45 m²,4,3,5,Sổ đỏ / Sổ hồng,07/01/202614:30
"Bán  Nhà riêng tạiđại linh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội","8,85 tỷ","đại linh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",42 m²,,,6,Sổ đỏ / Sổ hồng,07/01/202606:36
"Bán  Nhà riêng tạiHoàng Văn Thái , Phường Khương Mai, Quận Thanh Xuân, Hà Nội","23,50 tỷ","Hoàng Văn Thái , Phường Khương Mai, Quận Thanh Xuân, Hà Nội",60 m²,5,6,8,Sổ đỏ / Sổ hồng,07/01/202609:55
"Bán Nhà biệt thự, liền kề theo dự ánKhai Sơn City tại Đường Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội",34 tỷ,"Đường Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội",100 m²,3,4,7,Sổ đỏ / Sổ hồng,08/01/202612:51
"Bán  Nhà riêng tạiĐa sỹ , Phường Kiến Hưng, Quận Hà Đông, Hà Nội","20,30 tỷ","Đa sỹ , Phường Kiến Hưng, Quận Hà Đông, Hà Nội",75 m²,5,5,7,Sổ đỏ / Sổ hồng,07/01/202609:50
"Bán  Nhà riêng tạiĐường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội","17,85 tỷ","Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",50 m²,5,,8,Sổ đỏ / Sổ hồng,08/01/202613:50
"Bán  Nhà riêng tạiNgọc hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","11,30 tỷ","Ngọc hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",40 m²,4,,7,Sổ đỏ / Sổ hồng,08/01/202613:05
"Bán  Nhà riêng tạiĐường Lương Ngọc Quyến, Phường Văn Quán, Quận Hà Đông, Hà Nội","16,80 tỷ","Đường Lương Ngọc Quyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",48 m²,6,5,5,Sổ đỏ / Sổ hồng,07/01/202609:37
"Bán  Nhà riêng tạiĐường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội","18,95 tỷ","Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",45 m²,6,5,8,Sổ đỏ / Sổ hồng,08/01/202615:25
"Bán  Nhà riêng tạiĐường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội","19,70 tỷ","Đường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",60 m²,4,5,7,Sổ đỏ / Sổ hồng,07/01/202611:07
"Bán  Nhà mặt phố tạiHoè Nhai, Phường Quán Thánh, Quận Ba Đình, Hà Nội","30,50 tỷ","Hoè Nhai, Phường Quán Thánh, Quận Ba Đình, Hà Nội",50 m²,3,5,9,Sổ đỏ / Sổ hồng,08/01/202607:52
"Bán  Nhà riêng tạiKim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","8,80 tỷ","Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",48 m²,,,6,Sổ đỏ / Sổ hồng,08/01/202600:00
"Bán  Nhà riêng tạiChùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","10,80 tỷ","Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",42 m²,6,4,7,Sổ đỏ / Sổ hồng,07/01/202602:03
"Bán  Nhà riêng tạiĐường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội","22,30 tỷ","Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",50 m²,4,8,7,Sổ đỏ / Sổ hồng,06/01/202609:57
"Bán  Nhà riêng tạiGiảng võ, Phường Cát Linh, Quận Đống Đa, Hà Nội","14,50 tỷ","Giảng võ, Phường Cát Linh, Quận Đống Đa, Hà Nội",25 m²,3,,7,Sổ đỏ / Sổ hồng,06/01/202623:18
"Bán  Nhà riêng tạiPhú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","12,74 tỷ","Phú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",48 m²,4,4,7,Sổ đỏ / Sổ hồng,06/01/202617:29
"Bán  Nhà mặt phố tạiPhường Thanh Trì, Quận Hoàng Mai, Hà Nội","19,50 tỷ","Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",40 m²,,,7,,06/01/202615:56
"Bán  Nhà riêng tạiTrung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","9,50 tỷ","Trung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",33 m²,3,4,5,Sổ đỏ / Sổ hồng,06/01/202617:34
"Bán  Nhà mặt phố tạiĐịnh Công, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","21,20 tỷ","Định Công, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",84 m²,2,2,2,Sổ đỏ / Sổ hồng,06/01/202617:43
"Bán  Nhà riêng tạiBằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",10 tỷ,"Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",45 m²,4,5,6,Sổ đỏ / Sổ hồng,07/01/202600:00
"Bán  Nhà riêng tạiĐường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội","16,60 tỷ","Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",50 m²,4,5,7,Sổ đỏ / Sổ hồng,06/01/202610:38
"Bán  Nhà riêng tạiXã Kim Chung, Huyện Hoài Đức, Hà Nội","6,20 tỷ","Xã Kim Chung, Huyện Hoài Đức, Hà Nội",38 m²,5,5,5,Sổ đỏ / Sổ hồng,02/01/202611:04
"Bán  Nhà riêng tạikim Giang, Phường Định Công, Quận Hoàng Mai, Hà Nội","9,80 tỷ","kim Giang, Phường Định Công, Quận Hoàng Mai, Hà Nội",40 m²,2,2,6,Sổ đỏ / Sổ hồng,06/01/202617:44
"Bán  Nhà riêng tạiXuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",12 tỷ,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",55 m²,,,,Sổ đỏ / Sổ hồng,06/01/202610:55
"Bán  Nhà riêng tạithái hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",25 tỷ,"thái hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",55 m²,,,6,Sổ đỏ / Sổ hồng,06/01/202618:08
"Bán  Nhà mặt phố tạiPhường Mễ Trì, Quận Nam Từ Liêm, Hà Nội","20,30 tỷ","Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",76 m²,4,3,7,Sổ đỏ / Sổ hồng,06/01/202610:02
"Bán  Nhà riêng tạiPhường Giáp Bát, Quận Hoàng Mai, Hà Nội","7,30 tỷ","Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",33 m²,,,6,Sổ đỏ / Sổ hồng,06/01/202614:04
"Bán Nhà mặt phố theo dự ánDự án Thuận An tại Dự án Thuận An, phố Thuận An, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","17,60 tỷ","Dự án Thuận An, phố Thuận An, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",90 m²,4,4,4,Sổ đỏ / Sổ hồng,06/01/202611:25
"Bán  Nhà riêng tạiPhạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","8,88 tỷ","Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",32 m²,4,5,6,Sổ đỏ / Sổ hồng,05/01/202617:44
"Bán  Nhà riêng tạiĐường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội","7,95 tỷ","Đường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",30 m²,3,3,5,Sổ đỏ / Sổ hồng,06/01/202608:49
"Bán  Nhà mặt phố tạiTrần Tử Bình, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội","64,80 tỷ","Trần Tử Bình, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",90 m²,5,9,11,Sổ đỏ / Sổ hồng,05/01/202611:13
"Bán  Nhà riêng tạiĐịnh Công, Phường Định Công, Quận Hoàng Mai, Hà Nội","8,30 tỷ","Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",55 m²,4,2,6,Sổ đỏ / Sổ hồng,06/01/202600:00
"Bán  Nhà riêng tạiHồ Ba Mẫu, Phường Văn Miếu, Quận Đống Đa, Hà Nội","12,50 tỷ","Hồ Ba Mẫu, Phường Văn Miếu, Quận Đống Đa, Hà Nội",52 m²,2,2,7,Sổ đỏ / Sổ hồng,06/01/202600:22
"Bán  Nhà mặt phố tạiLáng hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội","20,80 tỷ","Láng hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",35 m²,5,6,7,Sổ đỏ / Sổ hồng,06/01/202607:43
"Bán  Nhà mặt phố tạiHoàng Sâm, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",43 tỷ,"Hoàng Sâm, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",61 m²,11,11,10,Sổ đỏ / Sổ hồng,05/01/202611:09
"Bán  Nhà biệt thự, liền kề tạiĐường Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội","30,50 tỷ","Đường Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",80 m²,4,5,7,Sổ đỏ / Sổ hồng,05/01/202611:11
"Bán  Nhà mặt phố tạinguyễn cảnh dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","22,50 tỷ","nguyễn cảnh dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",53 m²,8,7,7,Sổ đỏ / Sổ hồng,06/01/202600:00
"Bán  Nhà mặt phố tạiDoãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",34 tỷ,"Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",80 m²,9,9,8,Sổ đỏ / Sổ hồng,05/01/202611:13
"Bán  Nhà mặt phố tạiNguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",61 tỷ,"Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",88 m²,7,7,11,Sổ đỏ / Sổ hồng,05/01/202611:09
"Bán  Nhà riêng tạiXã Kim Chung, Huyện Hoài Đức, Hà Nội","13,40 tỷ","Xã Kim Chung, Huyện Hoài Đức, Hà Nội",74 m²,3,2,6,Sổ đỏ / Sổ hồng,05/01/202614:17
"Bán  Nhà riêng tạiLáng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","10,80 tỷ","Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",40 m²,6,,5,Sổ đỏ / Sổ hồng,05/01/202622:10
"Bán  Nhà mặt phố tại136 Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội","7,50 tỷ","136 Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",150 m²,,,6,Sổ đỏ / Sổ hồng,23/12/202508:47
"Bán  Nhà riêng tạiThành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",22 tỷ,"Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",65 m²,4,3,8,Sổ đỏ / Sổ hồng,06/01/202607:46
"Bán  Nhà riêng tạiĐường Nguyễn Công Trứ, Phường Quang Trung, Quận Hà Đông, {Var:TenTinh}","10,20 tỷ","Đường Nguyễn Công Trứ, Phường Quang Trung, Quận Hà Đông, {Var:TenTinh}",32 m²,3,4,5,Sổ đỏ / Sổ hồng,05/01/202609:07
"Bán  Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","14,80 tỷ","đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",71 m²,4,3,7,,03/01/202613:17
"Bán  Nhà riêng tạiNguyễn Thái Học, Phường Điện Biên, Quận Ba Đình, Hà Nội","14,80 tỷ","Nguyễn Thái Học, Phường Điện Biên, Quận Ba Đình, Hà Nội",55 m²,4,5,7,Sổ đỏ / Sổ hồng,05/01/202607:49
"Bán  Nhà riêng tạiKhâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội","8,65 tỷ","Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",40 m²,3,4,6,Sổ đỏ / Sổ hồng,04/01/202601:28
"Bán  Nhà riêng tạiNguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội","6,20 tỷ","Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",22 m²,3,4,5,Sổ đỏ / Sổ hồng,05/01/202601:18
"Bán  Nhà riêng tạiTrầnduy hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","12,90 tỷ","Trầnduy hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",49 m²,3,,6,Sổ đỏ / Sổ hồng,04/01/202608:28
"Bán  Nhà riêng tạiMai dịch, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","18,50 tỷ","Mai dịch, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",50 m²,7,,7,Sổ đỏ / Sổ hồng,04/01/202622:45
"Bán  Nhà mặt phố tạiĐông Quan, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",46 tỷ,"Đông Quan, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",80 m²,3,5,10,Sổ đỏ / Sổ hồng,05/01/202611:09
"Bán  Nhà riêng tạiPhan Đình Phùng, Phường Quán Thánh, Quận Ba Đình, Hà Nội","15,50 tỷ","Phan Đình Phùng, Phường Quán Thánh, Quận Ba Đình, Hà Nội",35 m²,4,5,7,Sổ đỏ / Sổ hồng,05/01/202607:29
"Bán  Nhà mặt phố tạiPhố Đỗ Quang, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",56 tỷ,"Phố Đỗ Quang, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",94 m²,2,7,8,Sổ đỏ / Sổ hồng,05/01/202600:00
"Bán  Nhà riêng tạiĐường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội","9,05 tỷ","Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",42 m²,6,4,5,Sổ đỏ / Sổ hồng,04/01/202608:43
"Bán  Nhà biệt thự, liền kề tạiTố hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội","34,50 tỷ","Tố hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",180 m²,4,,8,Sổ đỏ / Sổ hồng,03/01/202622:18
"Bán  Nhà phố thương mại tạiHồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",39 tỷ,"Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",65 m²,7,7,8,Sổ đỏ / Sổ hồng,05/01/202600:00
"Bán  Nhà mặt phố tạidan khe, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",8 tỷ,"dan khe, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",36 m²,3,4,6,Sổ đỏ / Sổ hồng,03/01/202616:04
"Bán Nhà biệt thự, liền kề theo dự ánAn Quý Villa - KĐT Dương Nội tại An Quý Villa - KĐT Dương Nội, L22 An Phú Shop Villa, Phường Dương Nội, Quận Hà Đông, Hà Nội",50 tỷ,"An Quý Villa - KĐT Dương Nội, L22 An Phú Shop Villa, Phường Dương Nội, Quận Hà Đông, Hà Nội",180 m²,4,4,8,Sổ đỏ / Sổ hồng,03/01/202617:06
"Bán  Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","7,50 tỷ","đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",30 m²,3,4,5,Sổ đỏ / Sổ hồng,02/01/202614:08
"Bán  Nhà riêng tạiĐường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội","13,35 tỷ","Đường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội",45 m²,4,3,5,Sổ đỏ / Sổ hồng,02/01/202608:46
"Bán  Nhà riêng tạiHoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","12,80 tỷ","Hoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",50 m²,8,5,7,Sổ đỏ / Sổ hồng,31/12/202521:47
"Bán  Nhà riêng tạiTrung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội","6,25 tỷ","Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",28 m²,3,4,5,Sổ đỏ / Sổ hồng,31/12/202522:17
